slug,playlist,artist,title,level
italo-disco-classics,Italo Disco Classics,Ryan Paris,Dolce Vita,EASY
italo-disco-classics,Italo Disco Classics,Gazebo,I Like Chopin,EASY
italo-disco-classics,Italo Disco Classics,Baltimora,Tarzan Boy,EASY
italo-disco-classics,Italo Disco Classics,Righeira,Vamos a la Playa,EASY
italo-disco-classics,Italo Disco Classics,Righeira,No Tengo Dinero,MEDIUM
italo-disco-classics,Italo Disco Classics,Sabrina,Boys (Summertime Love),EASY
italo-disco-classics,Italo Disco Classics,Spagna,Call Me,MEDIUM
italo-disco-classics,Italo Disco Classics,Spagna,Easy Lady,MEDIUM
italo-disco-classics,Italo Disco Classics,Den Harrow,Future Brain,MEDIUM
italo-disco-classics,Italo Disco Classics,Den Harrow,Don't Break My Heart,MEDIUM
italo-disco-classics,Italo Disco Classics,Den Harrow,Bad Boy,EXPERT
italo-disco-classics,Italo Disco Classics,Ken Laszlo,Hey Hey Guy,MEDIUM
italo-disco-classics,Italo Disco Classics,Ken Laszlo,Tonight,EXPERT
italo-disco-classics,Italo Disco Classics,P. Lion,Happy Children,MEDIUM
italo-disco-classics,Italo Disco Classics,Valerie Dore,The Night,MEDIUM
italo-disco-classics,Italo Disco Classics,Savage,Don't Cry Tonight,MEDIUM
italo-disco-classics,Italo Disco Classics,Savage,Only You,MEDIUM
italo-disco-classics,Italo Disco Classics,Fancy,Slice Me Nice,MEDIUM
italo-disco-classics,Italo Disco Classics,Fancy,Bolero (Hold Me in Your Arms Again),EXPERT
italo-disco-classics,Italo Disco Classics,Brian Ice,Talking to the Night,EXPERT
italo-disco-classics,Italo Disco Classics,Kano,Another Life,EXPERT
italo-disco-classics,Italo Disco Classics,My Mine,Hypnotic Tango,MEDIUM
italo-disco-classics,Italo Disco Classics,Albert One,Hopes & Dreams,EXPERT
italo-disco-classics,Italo Disco Classics,Albert One,For Your Love,EXPERT
italo-disco-classics,Italo Disco Classics,Scotch,Disco Band,MEDIUM
italo-disco-classics,Italo Disco Classics,Scotch,Take Me Up,EXPERT
italo-disco-classics,Italo Disco Classics,Tom Hooker,Looking for Love,EXPERT
italo-disco-classics,Italo Disco Classics,Miko Mission,How Old Are You,MEDIUM
italo-disco-classics,Italo Disco Classics,Miko Mission,The World Is You,EXPERT
italo-disco-classics,Italo Disco Classics,Silver Pozzoli,Around My Dream,EXPERT
italo-disco-classics,Italo Disco Classics,Mike Mareen,Love Spy,EXPERT
italo-disco-classics,Italo Disco Classics,Mike Mareen,Agent of Liberty,EXPERT
italo-disco-classics,Italo Disco Classics,Radiorama,Chance to Desire,EXPERT
italo-disco-classics,Italo Disco Classics,Radiorama,Vampires,EXPERT
italo-disco-classics,Italo Disco Classics,Koto,Visitors,EXPERT
italo-disco-classics,Italo Disco Classics,Hipnosis,Pulstar,EXPERT
italo-disco-classics,Italo Disco Classics,Cyber People,Void Vision,EXPERT
italo-disco-classics,Italo Disco Classics,Klein & MBO,Dirty Talk,EXPERT
italo-disco-classics,Italo Disco Classics,Gary Low,I Want You,MEDIUM
italo-disco-classics,Italo Disco Classics,Gary Low,You Are a Danger,EXPERT
italo-disco-classics,Italo Disco Classics,Lian Ross,Say You'll Never,MEDIUM
italo-disco-classics,Italo Disco Classics,Lian Ross,Fantasy,EXPERT
italo-disco-classics,Italo Disco Classics,Mozzart,Money,EXPERT
italo-disco-classics,Italo Disco Classics,Joe Yellow,Lover to Lover,EXPERT
italo-disco-classics,Italo Disco Classics,Max Coveri,Running Away,EXPERT
italo-disco-classics,Italo Disco Classics,Eddy Huntington,USSR,EXPERT
italo-disco-classics,Italo Disco Classics,Mr. Zivago,Little Russian,EXPERT
italo-disco-classics,Italo Disco Classics,Sandy Marton,People from Ibiza,MEDIUM
italo-disco-classics,Italo Disco Classics,Sandy Marton,Camel by Camel,EXPERT
italo-disco-classics,Italo Disco Classics,Danny Keith,Keep on Music,EXPERT
italo-disco-classics,Italo Disco Classics,Linda Jo Rizzo,"You're My First, You're My Last",EXPERT
italo-disco-classics,Italo Disco Classics,Taffy,I Love My Radio,MEDIUM
italo-disco-classics,Italo Disco Classics,Bad Boys Blue,You're a Woman,MEDIUM
italo-disco-classics,Italo Disco Classics,Bad Boys Blue,Pretty Young Girl,EXPERT
italo-disco-classics,Italo Disco Classics,Modern Talking,"You're My Heart, You're My Soul",EASY
italo-disco-classics,Italo Disco Classics,Modern Talking,Cheri Cheri Lady,EASY
italo-disco-classics,Italo Disco Classics,Modern Talking,Brother Louie,MEDIUM
italo-disco-classics,Italo Disco Classics,Fun Fun,Happy Station,MEDIUM
italo-disco-classics,Italo Disco Classics,Fun Fun,Color My Love,MEDIUM
italo-disco-classics,Italo Disco Classics,Tony Esposito,Kalimba de Luna,MEDIUM
italo-disco-classics,Italo Disco Classics,Gazebo,Lunatic,EXPERT
italo-disco-classics,Italo Disco Classics,Gazebo,Masterpiece,EXPERT
italo-disco-classics,Italo Disco Classics,Ryan Paris,Fall in Love,EXPERT
italo-disco-classics,Italo Disco Classics,Baltimora,Living in the Background,EXPERT
italo-disco-classics,Italo Disco Classics,Sabrina,All of Me (Boy Oh Boy),MEDIUM
italo-disco-classics,Italo Disco Classics,Sabrina,Hot Girl,EXPERT
italo-disco-classics,Italo Disco Classics,Den Harrow,Catch the Fox,EXPERT
italo-disco-classics,Italo Disco Classics,Charlie,Spacer Woman,EXPERT
italo-disco-classics,Italo Disco Classics,Stop,Spanish Boy,EXPERT
italo-disco-classics,Italo Disco Classics,Hipnosis,Droid,EXPERT
italo-disco-classics,Italo Disco Classics,Valerie Dore,Get Closer,EXPERT
italo-disco-classics,Italo Disco Classics,Italian Boys,Forever Lovers,EXPERT
italo-disco-classics,Italo Disco Classics,Roni Griffith,The Best Part of Breakin' Up,EXPERT
italo-disco-classics,Italo Disco Classics,Cliff Turner,Moonlight Affair,EXPERT
italo-disco-classics,Italo Disco Classics,Aleph,Big Brother,EXPERT
italo-disco-classics,Italo Disco Classics,Lectric Workers,Robot Is Systematic,EXPERT
yeye-60s-fr,Yéyé 60s FR,France Gall,"Poupée de cire, poupée de son",EASY
yeye-60s-fr,Yéyé 60s FR,France Gall,Laisse tomber les filles,MEDIUM
yeye-60s-fr,Yéyé 60s FR,France Gall,Sacré Charlemagne,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Sheila,L'École est finie,EASY
yeye-60s-fr,Yéyé 60s FR,Sheila,Le Sifflet des copains,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Sheila,Bang Bang,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Sylvie Vartan,La Plus Belle pour aller danser,EASY
yeye-60s-fr,Yéyé 60s FR,Sylvie Vartan,Comme un garçon,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Sylvie Vartan,Irrésistiblement,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Françoise Hardy,Tous les garçons et les filles,EASY
yeye-60s-fr,Yéyé 60s FR,Françoise Hardy,Le Temps de l'amour,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Françoise Hardy,Comment te dire adieu,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Johnny Hallyday,"Souvenirs, souvenirs",MEDIUM
yeye-60s-fr,Yéyé 60s FR,Johnny Hallyday,Retiens la nuit,MEDIUM
yeye-60s-fr,Yéyé 60s FR,Johnny Hallyday,Le Pénitencier,EASY
